#ra,dec,mag
10.139572222222222,11.967194444444445,1.36
11.817744444444445,14.572333333333333,2.14
10.332822222222221,19.84186111111111,2.37
11.235113888888888,20.52402777777778,2.56
9.764194444444444,23.774277777777776,2.97
11.237344444444444,15.429749999999999,3.33
10.278166666666667,23.417333333333335,3.43
10.122208333333333,16.762666666666668,3.48
9.685866666666668,9.892388888888888,3.52
9.687055555555556,9.909722222222223,3.7
10.332944444444443,19.840555555555554,3.8
10.546855555555556,9.306583333333334,3.84
9.879433333333333,26.007083333333334,3.88
11.398713888888889,10.529694444444445,4.0
11.352291666666666,6.029361111111111,4.05
10.926902777777777,24.749750000000002,4.3
11.615813888888889,-0.823861111111111,4.3
9.528677777777778,22.968055555555555,4.32
10.131755555555555,9.997666666666666,4.39
11.038827777777778,20.179750000000002,4.42
11.277711111111111,-3.6515277777777775,4.45
9.410911111111112,26.182444444444446,4.47
11.79978611111111,20.218944444444443,4.5
11.2534,23.095527777777775,4.56
11.083675000000001,7.336111111111111,4.62
10.003561111111111,8.044277777777777,4.68
11.030463888888889,-2.4845,4.73
11.505244444444445,-3.0034722222222223,4.77
10.328975,19.471444444444444,4.78
11.009344444444444,3.6175277777777777,4.84
11.465619444444444,2.8562777777777777,4.95
11.012452777777778,6.1015,4.98
9.532441666666667,11.300027777777778,4.99
9.620197222222222,6.8357777777777775,5.0
9.532661111111112,9.715805555555555,5.07
10.580019444444444,6.953611111111111,5.07
11.288158333333334,2.0109166666666667,5.18
9.970386111111111,12.444833333333333,5.26
11.679752777777777,21.352833333333336,5.26
9.864727777777777,24.395805555555555,5.29
11.264416666666667,13.307583333333334,5.31
10.820952777777778,10.54525,5.32
9.728861111111112,14.021694444444446,5.36
11.40065,1.4077499999999998,5.39
9.474272222222222,9.056777777777778,5.4
11.229327777777778,-0.06949999999999999,5.4
10.277986111111112,13.728361111111111,5.42
10.53661111111111,14.137222222222222,5.43
10.895488888888888,-2.12925,5.45
10.773708333333333,14.194805555555556,5.49
10.773469444444446,18.89161111111111,5.5
11.115119444444444,1.9557222222222221,5.52
11.927925,15.646805555555556,5.53
11.508077777777778,18.40975,5.54
9.611902777777777,31.16183333333333,5.57
11.426794444444443,16.456555555555553,5.58
10.42088611111111,8.784944444444445,5.61
9.725908333333333,29.97472222222222,5.64
9.773150000000001,11.81,5.67
10.583941666666668,8.650444444444444,5.67
10.046933333333333,21.949277777777777,5.68
