#ra,dec,mag
17.58222222222222,12.560583333333334,2.08
17.172961111111114,-15.725138888888889,2.43
16.61931388888889,-10.56713888888889,2.54
16.239102777777777,-3.6939722222222224,2.73
17.724549999999997,4.566916666666667,2.76
16.96118611111111,9.375055555555557,3.19
16.305344444444444,-4.692611111111112,3.23
17.36682777777778,-24.9995,3.27
17.983777777777778,-9.773361111111113,3.32
18.122505555555556,9.563666666666668,3.71
17.798213888888892,2.7074722222222225,3.75
16.515233333333335,1.9841111111111112,3.82
18.010755555555555,2.931583333333333,3.93
18.090891666666664,2.5024444444444445,4.03
17.439505555555556,-24.17502777777778,4.16
16.4504,-18.456194444444442,4.22
17.455905555555553,-29.866694444444445,4.28
16.51899722222222,-16.612638888888892,4.29
17.255913888888887,-26.600055555555556,4.33
17.44191111111111,4.140333333333333,4.34
16.900138888888886,10.165444444444445,4.39
17.350058333333333,-21.112444444444446,4.39
18.029219444444443,1.305111111111111,4.42
16.535608333333336,-21.466472222222222,4.45
16.401722222222222,-20.037222222222223,4.48
17.443872222222222,-5.0865,4.53
16.426422222222225,-23.447111111111113,4.57
17.630755555555556,-8.118722222222223,4.58
16.46339722222222,-8.371694444444445,4.62
16.830547222222222,-10.782805555555557,4.64
18.12176388888889,8.733805555555556,4.64
17.276863888888887,-0.4451388888888889,4.72
18.05136388888889,-8.18025,4.77
17.52359722222222,-23.96258333333333,4.78
18.00438888888889,4.3686388888888885,4.79
17.017675,-4.222444444444444,4.82
18.347794444444443,3.377138888888889,4.85
17.723847222222222,-21.683083333333336,4.86
16.692888888888888,-17.742166666666666,4.91
17.310275,10.864722222222222,5.03
17.255777777777777,-26.60138888888889,5.07
17.3002,-24.28688888888889,5.14
16.909919444444444,-6.153916666666667,5.23
16.462072222222222,-7.597555555555555,5.24
18.051361111111113,-8.180555555555555,5.24
17.389330555555556,-28.14275,5.3
17.506630555555557,-1.0625,5.31
17.207725,10.585222222222223,5.32
18.607733333333336,9.122805555555557,5.38
16.476105555555552,0.6651666666666667,5.41
17.48046944444444,0.33058333333333334,5.41
18.319322222222223,7.25975,5.41
17.16331111111111,-10.523027777777779,5.43
18.610858333333336,6.672166666666667,5.43
17.946597222222223,-4.0818055555555555,5.44
18.177858333333333,3.3242777777777777,5.5
16.85692777777778,1.2159722222222222,5.51
16.698241666666668,-19.924472222222224,5.55
16.94667777777778,-23.150333333333332,5.57
17.52259722222222,2.7244722222222224,5.57
17.558297222222222,-5.744583333333334,5.61
17.092294444444445,-0.8920555555555555,5.63
18.427444444444447,8.03202777777778,5.64
16.496361111111113,-14.55088888888889,5.66
18.165002777777776,3.1203055555555554,5.67
18.159405555555555,3.9932777777777777,5.71
16.69515,1.1811111111111112,5.74
17.002633333333332,-24.988944444444446,5.74
16.605883333333335,-2.323833333333333,5.77
17.39933611111111,8.852583333333333,5.77
17.887294444444443,6.101249999999999,5.77
17.576858333333334,9.586722222222223,5.8
17.411677777777776,-21.441416666666665,5.82
17.938444444444446,0.6703611111111111,5.82
16.890349999999998,-20.415499999999998,5.86
17.993544444444446,-4.820916666666666,5.86
16.999361111111114,-25.092166666666664,5.88
17.275477777777777,1.2105833333333333,5.89
17.876516666666667,1.3050555555555556,5.91
16.426416666666668,-23.44611111111111,5.92
17.951194444444443,0.06669444444444445,5.95
17.69231111111111,6.313166666666667,5.97
17.13745833333333,-17.608972222222224,5.98
17.25563888888889,-14.584138888888889,5.98
17.460433333333334,-29.7245,5.98
18.376475,12.02963888888889,5.99
17.08800833333333,0.7033611111111111,6.0
17.438613888888888,7.595666666666666,6.01
16.758244444444443,1.020138888888889,6.02
16.807497222222224,-14.90938888888889,6.03
17.33148611111111,-17.75647222222222,6.03
16.633766666666666,-6.538,6.05
17.528994444444443,-26.269666666666666,6.05
16.44723888888889,2.3479722222222223,6.06
17.137127777777778,-1.079388888888889,6.06
16.693391666666667,-24.46794444444444,6.07
16.786044444444446,2.0645555555555553,6.07
18.463977777777778,3.7485833333333334,6.07
17.278541666666666,-6.244944444444444,6.08
17.66998611111111,-2.1522777777777775,6.08
18.268216666666667,2.3775833333333334,6.1
17.20696388888889,-27.762,6.12
17.649408333333334,13.329166666666666,6.12
18.077044444444443,1.9189999999999998,6.14
16.95722222222222,-10.963166666666666,6.15
17.74280277777778,2.5794166666666665,6.16
17.270625,2.18625,6.17
17.41839722222222,-24.243722222222225,6.17
16.28202222222222,-3.953361111111111,6.18
16.82435277777778,-15.668,6.18
17.87741666666667,-6.143555555555556,6.18
17.64579722222222,-21.912611111111108,6.19
17.84544722222222,11.94663888888889,6.19
17.805619444444446,3.804194444444444,6.22
16.377475,-2.079861111111111,6.24
17.90394722222222,11.130944444444445,6.24
16.67625277777778,-20.40872222222222,6.25
16.68653611111111,-1.0002777777777778,6.25
16.902944444444444,-1.6121111111111113,6.25
17.652355555555555,2.028111111111111,6.25
16.215722222222222,-4.22075,6.26
17.114786111111112,-26.513,6.26
18.66433333333333,7.358722222222222,6.26
16.951108333333334,-19.539833333333334,6.27
17.030908333333333,-18.8855,6.28
17.305352777777777,-16.31188888888889,6.28
17.380905555555557,-2.3879166666666665,6.28
17.948877777777778,6.487722222222223,6.28
17.079258333333332,-20.49463888888889,6.29
17.103280555555557,-21.56438888888889,6.29
18.300816666666666,13.777055555555556,6.29
17.729727777777775,-7.079583333333333,6.3
17.333202777777778,-5.917027777777778,6.31
16.839513888888888,-2.6542499999999998,6.32
16.660866666666664,-9.554222222222222,6.33
16.933830555555556,-16.806333333333335,6.33
17.033044444444442,8.450666666666667,6.33
