2.840697260042700023e+01,2.248178771004684862e+01,1.562685850459428671e+01,8.555545524308810101e+00,2.035808025427563894e+00,-3.216651264968198642e+00,-6.648939716863994320e+00,-7.950463379388317264e+00,-7.109672078890826086e+00,-4.423233781744163373e+00,-4.543230138924171380e-01,4.049426726709526747e+00,8.270531420580692128e+00,1.144477915424326220e+01,1.297982515689480998e+01,1.254636188463568658e+01,1.013154825440917151e+01,6.035491681165242817e+00,8.233801502473930833e-01,-4.763621268257306696e+00,-9.926633027950245491e+00,-1.394083548301446385e+01,-1.626457367968392731e+01,-1.661890728628863556e+01,-1.502396375968898745e+01,-1.179165404703314302e+01,-7.470157034201613477e+00,-2.749301166191946866e+00,1.648682469887435609e+00,5.074345718945119543e+00,7.046418745235174086e+00,7.305574486043346916e+00,5.838882202277286382e+00,2.854086259947833604e+00,-1.277437879960438005e+00,-6.092414946580155366e+00,-1.111496001720528071e+01,-1.592317231594162408e+01,-2.020318642880550186e+01,-2.376526398916014315e+01,-2.652948293905547672e+01,-2.849601424242074899e+01,-2.970048672071226648e+01,-3.017381890647762788e+01,-2.990714969715912019e+01,-2.884961497074824877e+01,-2.692373535722676436e+01,-2.407093522276939268e+01,-2.029678022693999750e+01,-1.572290884194510419e+01,-1.062275270263667437e+01,-5.428325690154285788e+00,-6.956205994794800729e-01,2.959156503942351080e+00,4.955321077590197909e+00,4.854742617424871121e+00,2.468387869272501423e+00,-2.073337981658166296e+00,-8.289175919315241003e+00,-1.538289726895119713e+01,-2.231854349083288014e+01,-2.796231531815298865e+01,-3.124708391574514366e+01,-3.135142561708923381e+01,-2.784343823700859488e+01,-2.078142195073131049e+01,-1.074237047591062044e+01,1.226753558379883868e+00,1.373428749195318233e+01,2.523325312726978709e+01,3.424081747181685387e+01,3.955266239505311177e+01,4.043141334717281410e+01,3.672103581766386782e+01,2.888118587651679192e+01,1.792194633726793640e+01,5.264749393719019288e+00,-7.464835543825162567e+00,-1.867304963763774239e+01,-2.703125341767476186e+01,-3.166299703146523825e+01,-3.226354980642173587e+01,-2.911898119850670952e+01,-2.305003705304958928e+01,-1.526659466554017719e+01,-7.170711310156944407e+00,-1.319708323170402375e-01,4.719061521619484445e+00,6.651398227812879149e+00,5.427626505528550638e+00,1.314353027438413868e+00,-4.981839570048523846e+00,-1.245372243226464626e+01,-1.995964757742992646e+01,-2.640654053736717444e+01,-3.091344834740379710e+01,-3.292314644840917026e+01,-3.226135640371021651e+01,-2.912226911348161096e+01,-2.399814406819587731e+01,-1.757259619402987738e+01,-1.059000348865821550e+01,-3.729157104038499870e+00,2.492920319001280749e+00,7.775982222948940148e+00,1.204123241356517759e+01,1.539646466269926428e+01,1.806664454250392282e+01,2.030814919528079088e+01,2.232342611013081424e+01,2.420884348880798242e+01,2.592666435085657284e+01,2.730979362436507429e+01,2.811437753325017042e+01,2.807940628043365550e+01,2.700771519426778866e+01,2.482591541598624474e+01,2.163071744368685145e+01,1.769394563008581756e+01,1.344015704834329838e+01,9.381921520347169974e+00,6.042214684338009789e+00,3.868244962229443029e+00,3.155224458103779828e+00,4.000901006006027494e+00,6.278360993036971927e+00,9.661085087514948100e+00,1.367500456583672630e+01,1.776763800183962871e+01,2.139474195884654506e+01,2.409287492338946990e+01,2.553626585451598530e+01,2.557052735728672133e+01,2.420228187640861606e+01,2.157634438344675942e+01,1.792845986387124668e+01,1.353140486554826083e+01,8.642476712518311288e+00,3.471801267060763863e+00,-1.823892548034431682e+00,-7.134601504883427481e+00,-1.236214492703056678e+01,-1.738919569512552599e+01,-2.203967070822065111e+01,-2.605794484906282449e+01,-2.911809103191180625e+01,-3.084821835365603349e+01,-3.088630807013870339e+01,-2.895253895028127289e+01,-2.491933672353981066e+01,-1.887110800359404195e+01,-1.113530952354445347e+01,-2.273553629574823098e+00,6.958031124752440455e+00,1.570033635191386168e+01,2.309879272144639373e+01,2.842517050017557878e+01,3.119000207250081402e+01,3.122235993842505053e+01,2.870718935929115645e+01,2.4168599238559
2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,2.745854439157813331e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.076730378949982736e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880e+01,3.101836221729703880
-1.750000953674316351e-01,-1.747559547424316351e-01,-1.745118141174316351e-01,-1.742676734924316351e-01,-1.740235328674316351e-01,-1.737793922424316351e-01,-1.735352516174316351e-01,-1.732911109924316351e-01,-1.730469703674316351e-01,-1.728028297424316351e-01,-1.725586891174316351e-01,-1.723145484924316351e-01,-1.720704078674316351e-01,-1.718262672424316351e-01,-1.715821266174316351e-01,-1.713379859924316351e-01,-1.710938453674316351e-01,-1.708497047424316351e-01,-1.706055641174316351e-01,-1.703614234924316351e-01,-1.701172828674316351e-01,-1.698731422424316351e-01,-1.696290016174316351e-01,-1.693848609924316351e-01,-1.691407203674316351e-01,-1.688965797424316351e-01,-1.686524391174316351e-01,-1.684082984924316351e-01,-1.681641578674316351e-01,-1.679200172424316351e-01,-1.676758766174316351e-01,-1.674317359924316351e-01,-1.671875953674316351e-01,-1.669434547424316351e-01,-1.666993141174316351e-01,-1.664551734924316351e-01,-1.662110328674316351e-01,-1.659668922424316351e-01,-1.657227516174316351e-01,-1.654786109924316351e-01,-1.652344703674316351e-01,-1.649903297424316351e-01,-1.647461891174316351e-01,-1.645020484924316351e-01,-1.642579078674316351e-01,-1.640137672424316351e-01,-1.637696266174316351e-01,-1.635254859924316351e-01,-1.632813453674316351e-01,-1.630372047424316351e-01,-1.627930641174316351e-01,-1.625489234924316351e-01,-1.623047828674316351e-01,-1.620606422424316351e-01,-1.618165016174316351e-01,-1.615723609924316351e-01,-1.613282203674316351e-01,-1.610840797424316351e-01,-1.608399391174316351e-01,-1.605957984924316351e-01,-1.603516578674316351e-01,-1.601075172424316351e-01,-1.598633766174316351e-01,-1.596192359924316351e-01,-1.593750953674316351e-01,-1.591309547424316351e-01,-1.588868141174316351e-01,-1.586426734924316351e-01,-1.583985328674316351e-01,-1.581543922424316351e-01,-1.579102516174316351e-01,-1.576661109924316351e-01,-1.574219703674316351e-01,-1.571778297424316351e-01,-1.569336891174316351e-01,-1.566895484924316351e-01,-1.564454078674316351e-01,-1.562012672424316351e-01,-1.559571266174316351e-01,-1.557129859924316351e-01,-1.554688453674316351e-01,-1.552247047424316351e-01,-1.549805641174316351e-01,-1.547364234924316351e-01,-1.544922828674316351e-01,-1.542481422424316351e-01,-1.540040016174316351e-01,-1.537598609924316351e-01,-1.535157203674316351e-01,-1.532715797424316351e-01,-1.530274391174316351e-01,-1.527832984924316351e-01,-1.525391578674316351e-01,-1.522950172424316351e-01,-1.520508766174316351e-01,-1.518067359924316351e-01,-1.515625953674316351e-01,-1.513184547424316351e-01,-1.510743141174316351e-01,-1.508301734924316351e-01,-1.505860328674316351e-01,-1.503418922424316351e-01,-1.500977516174316351e-01,-1.498536109924316351e-01,-1.496094703674316351e-01,-1.493653297424316351e-01,-1.491211891174316351e-01,-1.488770484924316351e-01,-1.486329078674316351e-01,-1.483887672424316351e-01,-1.481446266174316351e-01,-1.479004859924316351e-01,-1.476563453674316351e-01,-1.474122047424316351e-01,-1.471680641174316351e-01,-1.469239234924316351e-01,-1.466797828674316351e-01,-1.464356422424316351e-01,-1.461915016174316351e-01,-1.459473609924316351e-01,-1.457032203674316351e-01,-1.454590797424316351e-01,-1.452149391174316351e-01,-1.449707984924316351e-01,-1.447266578674316351e-01,-1.444825172424316351e-01,-1.442383766174316351e-01,-1.439942359924316351e-01,-1.437500953674316351e-01,-1.435059547424316351e-01,-1.432618141174316351e-01,-1.430176734924316351e-01,-1.427735328674316351e-01,-1.425293922424316351e-01,-1.422852516174316351e-01,-1.420411109924316351e-01,-1.417969703674316351e-01,-1.415528297424316351e-01,-1.413086891174316351e-01,-1.410645484924316351e-01,-1.408204078674316351e-01,-1.405762672424316351e-01,-1.403321266174316351e-01,-1.400879859924316351e-01,-1.398438453674316351e-01,-1.395997047424316351e-01,-1.393555641174316351e-01,-1.391114234924316351e-01,-1.388672828674316351e-01,-1.386231422424316351e-01,-1.383790016174316351e-01,-1.381348609924316351e-01,-1.378907203674316351e-01,-1.376465797424316351e-01,-1.374024391174316351e-01,-1.371582984924316351e-01,-1.369141578674316351e-01,-1.3667001724
